Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,num_atoms,diff_median_score,step
c1ccc2occc2c1,6,2.380952380952381,3,5.769230769230769,0.00658505,0.0168675,0.0064748,"['COCC1=CC1(C)SC(=O)Cc1coc2ccccc12', 'CCOC(=O)C(=Cc1coc2ccccc12)C(=O)OCC', 'c1ccc(-c2oc3ccccc3c2-c2ccccc2)cc1']",9,0.010392700000000001,10
c1ccc2ncccc2c1,4,1.5873015873015872,2,3.8461538461538463,0.00658505,0.0263238,0.00628545,"['O=C(CC(O)c1cccc2cccnc12)C(=O)c1ccc(Br)cc1', 'O=C(COC(=O)Cc1cccc2cccnc12)OCCOCC(=O)c1ccccc1']",10,0.020038350000000003,10
c1ccc2c(c1)CCCC2,3,1.1904761904761905,2,3.8461538461538463,0.00658505,0.01719785,0.00658505,"['COC(=O)CC1Cc2ccccc2CC1(O)C(=O)OC', 'O=C(CC1CCc2ccccc2C1=O)C(=O)c1ccc(Cl)cc1']",10,0.0106128,10
O=Cc1ccccc1,3,1.1904761904761905,3,5.769230769230769,0.00658505,0.0109374,0.0060961,"['O=COC(C1=CCSC1)c1ccccc1-c1ccccc1C=O', 'CN(CCOC1(O)C(=O)C=CC1OC(=O)c1ccccc1)c1ccccc1', 'CC(C)(C)OC(=O)N1CCCCC1C(=O)c1ccccc1C(=O)c1ccccc1']",8,0.0048413,10
O=C1CCCC(=O)O1,2,0.7936507936507936,2,3.8461538461538463,0.00658505,0.00338425,0.00718475,"['O=C1CCC(C2(Cc3ccccc3)NCCO2)C(=O)O1', 'O=C1CCC(C2CC(=O)c3cccnc3O2)C(=O)O1']",8,-0.0038005,10
O=C(O)c1ccccc1,2,0.7936507936507936,2,3.8461538461538463,0.00658505,0.01010645,0.00628545,"['O=C(O)c1ccc(N2C(=O)CC3(CC(=O)c4ccccc4O3)C2=O)cc1', 'CN(CCOC1(O)C(=O)C=CC1OC(=O)c1ccccc1)c1ccccc1']",9,0.0038209999999999997,10
c1ccc2c(c1)CCC2,2,0.7936507936507936,2,3.8461538461538463,0.00658505,0.0132897,0.00628545,"['CCCCC1C(=O)c2ccccc2C1(C)C', 'O=C1CCC(=C2CCc3ccccc32)N1']",9,0.00700425,10
*C1CCC(=O)OC1=O,2,0.7936507936507936,2,3.8461538461538463,0.00658505,0.00338425,0.00718475,"['O=C1CCC(C2(Cc3ccccc3)NCCO2)C(=O)O1', 'O=C1CCC(C2CC(=O)c3cccnc3O2)C(=O)O1']",9,-0.0038005,10
*c1ccccc1*,2,0.7936507936507936,2,3.8461538461538463,0.00658505,0.00956955,0.00628545,"['O=COC(C1=CCSC1)c1ccccc1-c1ccccc1C=O', 'CC(C)(C)OC(=O)N1CCCCC1C(=O)c1ccccc1C(=O)c1ccccc1']",8,0.0032841,10
*c1cccc2cccnc12,2,0.7936507936507936,2,3.8461538461538463,0.00658505,0.0263238,0.00628545,"['O=C(CC(O)c1cccc2cccnc12)C(=O)c1ccc(Br)cc1', 'O=C(COC(=O)Cc1cccc2cccnc12)OCCOCC(=O)c1ccccc1']",11,0.020038350000000003,10
c1ccc2c(c1)CCCO2,2,0.7936507936507936,2,3.8461538461538463,0.00658505,0.006395700000000001,0.0070745,"['O=C(O)c1ccc(N2C(=O)CC3(CC(=O)c4ccccc4O3)C2=O)cc1', 'O=CC1CC(=O)c2ccccc2O1']",10,-0.0006787999999999994,10
c1ccc2c(c1)CNCCO2,2,0.7936507936507936,1,1.9230769230769231,0.00658505,0.0004396,0.0066953,['NC(=O)C1(c2ccccc2)NCCOc2ccccc21'],11,-0.0062557,10
c1ccc2c(c1)NCS2,2,0.7936507936507936,1,1.9230769230769231,0.00658505,0.0118806,0.0064748,['O=CN1c2ccccc2SC1C(=O)c1ccc(O)cc1'],9,0.0054058,10
c1ccc2[nH]ccc2c1,2,0.7936507936507936,1,1.9230769230769231,0.00658505,0.018847,0.0064748,['O=C1COC(=Cc2c[nH]c3ccccc23)CC1O'],9,0.0123722,10
c1ccc(CC2NCCO2)cc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0002937,0.0066953,['O=C1CCC(C2(Cc3ccccc3)NCCO2)C(=O)O1'],12,-0.0064016,10
O=C1CCC(C2(Cc3ccccc3)NCCO2)C(=O)O1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0002937,0.0066953,['O=C1CCC(C2(Cc3ccccc3)NCCO2)C(=O)O1'],20,-0.0064016,10
*N1C(=O)CC2(CC(=O)c3ccccc3O2)C1=O,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0066953,0.0064748,['O=C(O)c1ccc(N2C(=O)CC3(CC(=O)c4ccccc4O3)C2=O)cc1'],18,0.0002205000000000002,10
O=C1CC[NH2+]C(=O)C1c1ccccc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.00017,0.0066953,['CC[N+]1(C)CCC(=O)C(C)(c2ccccc2)C1=O'],14,-0.0065253,10
CC[N+]1(C)CCC(=O)C(C)(c2ccccc2)C1=O,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.00017,0.0066953,['CC[N+]1(C)CCC(=O)C(C)(c2ccccc2)C1=O'],18,-0.0065253,10
O=C(O)c1ccc(N2C(=O)CC3(CC(=O)c4ccccc4O3)C2=O)cc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0066953,0.0064748,['O=C(O)c1ccc(N2C(=O)CC3(CC(=O)c4ccccc4O3)C2=O)cc1'],26,0.0002205000000000002,10
O=C1CC2(CC(=O)c3ccccc3O2)C(=O)N1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0066953,0.0064748,['O=C(O)c1ccc(N2C(=O)CC3(CC(=O)c4ccccc4O3)C2=O)cc1'],17,0.0002205000000000002,10
O=C1CC[NH2+]C(=O)C1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.00017,0.0066953,['CC[N+]1(C)CCC(=O)C(C)(c2ccccc2)C1=O'],8,-0.0065253,10
O=C1C=C2CC=CCC2N1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0006974,0.0066953,['COC(=O)CC1=CCC2=CC(=O)NC2C1c1ccccc1'],10,-0.0059979000000000005,10
C1=CCC2NCC=C2C1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0006974,0.0066953,['COC(=O)CC1=CCC2=CC(=O)NC2C1c1ccccc1'],9,-0.0059979000000000005,10
O=C1Nc2ccccc2CCCSC1=O,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0,0.0066953,['COC(=O)C1(C2(C)CSC(=O)C2(C)O)CSC(=O)C(=O)Nc2ccccc2C1'],15,-0.0066953,10
*C1CSC(=O)C(=O)Nc2ccccc2C1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0,0.0066953,['COC(=O)C1(C2(C)CSC(=O)C2(C)O)CSC(=O)C(=O)Nc2ccccc2C1'],16,-0.0066953,10
O=C1CC(C2CSC(=O)C(=O)Nc3ccccc3C2)CS1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0,0.0066953,['COC(=O)C1(C2(C)CSC(=O)C2(C)O)CSC(=O)C(=O)Nc2ccccc2C1'],21,-0.0066953,10
COC(=O)C1(C2(C)CSC(=O)C2(C)O)CSC(=O)C(=O)Nc2ccccc2C1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0,0.0066953,['COC(=O)C1(C2(C)CSC(=O)C2(C)O)CSC(=O)C(=O)Nc2ccccc2C1'],28,-0.0066953,10
CC1CSC(=O)C1(C)O,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0,0.0066953,['COC(=O)C1(C2(C)CSC(=O)C2(C)O)CSC(=O)C(=O)Nc2ccccc2C1'],9,-0.0066953,10
c1ccc2c(c1)CCCSCCN2,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0,0.0066953,['COC(=O)C1(C2(C)CSC(=O)C2(C)O)CSC(=O)C(=O)Nc2ccccc2C1'],13,-0.0066953,10
O=C1CCCC(c2ccccc2)N1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0001867,0.0066953,['N#CC1CCC(=O)NC1c1ccccc1'],13,-0.006508600000000001,10
N#CC1CCC(=O)NC1c1ccccc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0001867,0.0066953,['N#CC1CCC(=O)NC1c1ccccc1'],15,-0.006508600000000001,10
*C1(C2CCC(=O)OC2=O)NCCO1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0002937,0.0066953,['O=C1CCC(C2(Cc3ccccc3)NCCO2)C(=O)O1'],14,-0.0064016,10
*C1(Cc2ccccc2)NCCO1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0002937,0.0066953,['O=C1CCC(C2(Cc3ccccc3)NCCO2)C(=O)O1'],13,-0.0064016,10
O=C1CCC(C2NCCO2)C(=O)O1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0002937,0.0066953,['O=C1CCC(C2(Cc3ccccc3)NCCO2)C(=O)O1'],13,-0.0064016,10
COC(=O)CC1Cc2ccccc2CC1(O)C(=O)OC,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0002754,0.0066953,['COC(=O)CC1Cc2ccccc2CC1(O)C(=O)OC'],20,-0.0064199,10
*C1C(=O)CC[NH2+]C1=O,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.00017,0.0066953,['CC[N+]1(C)CCC(=O)C(C)(c2ccccc2)C1=O'],9,-0.0065253,10
O=C1C=C2CC=CC(c3ccccc3)C2N1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0006974,0.0066953,['COC(=O)CC1=CCC2=CC(=O)NC2C1c1ccccc1'],16,-0.0059979000000000005,10
O=C1OCOc2ccccc21,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0031669,0.0066953,['NC(=O)C1(C2OC(=O)c3ccccc3O2)CSCC1=O'],11,-0.0035284000000000005,10
NC(=O)C1CSCC1=O,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0031669,0.0066953,['NC(=O)C1(C2OC(=O)c3ccccc3O2)CSCC1=O'],9,-0.0035284000000000005,10
O=C1OC(C2CSCC2=O)Oc2ccccc21,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0031669,0.0066953,['NC(=O)C1(C2OC(=O)c3ccccc3O2)CSCC1=O'],17,-0.0035284000000000005,10
*C1OC(=O)c2ccccc2O1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0031669,0.0066953,['NC(=O)C1(C2OC(=O)c3ccccc3O2)CSCC1=O'],12,-0.0035284000000000005,10
NC(=O)C1(C2OC(=O)c3ccccc3O2)CSCC1=O,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0031669,0.0066953,['NC(=O)C1(C2OC(=O)c3ccccc3O2)CSCC1=O'],20,-0.0035284000000000005,10
*C1CCCC(=O)N1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0001867,0.0066953,['N#CC1CCC(=O)NC1c1ccccc1'],8,-0.006508600000000001,10
*c1ccccc1CC1=CCSC1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0109374,0.0064748,['O=COC(C1=CCSC1)c1ccccc1-c1ccccc1C=O'],13,0.0044626,10
C1=C(Cc2ccccc2)CSC1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0109374,0.0064748,['O=COC(C1=CCSC1)c1ccccc1-c1ccccc1C=O'],12,0.0044626,10
c1ccc(-c2ccccc2)cc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0109374,0.0064748,['O=COC(C1=CCSC1)c1ccccc1-c1ccccc1C=O'],12,0.0044626,10
O=COC(C1=CCSC1)c1ccccc1-c1ccccc1C=O,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0109374,0.0064748,['O=COC(C1=CCSC1)c1ccccc1-c1ccccc1C=O'],23,0.0044626,10
*c1ccccc1-c1ccccc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0109374,0.0064748,['O=COC(C1=CCSC1)c1ccccc1-c1ccccc1C=O'],13,0.0044626,10
O=C(Cc1coc2ccccc12)SC1C=C1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0021681,0.0066953,['COCC1=CC1(C)SC(=O)Cc1coc2ccccc12'],16,-0.0045272,10
COCC1=CC1(C)SC=O,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0021681,0.0066953,['COCC1=CC1(C)SC(=O)Cc1coc2ccccc12'],10,-0.0045272,10
COCC1=CC1(C)SC(C)=O,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0021681,0.0066953,['COCC1=CC1(C)SC(=O)Cc1coc2ccccc12'],11,-0.0045272,10
c1ccc2c(c1)COCO2,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0031669,0.0066953,['NC(=O)C1(C2OC(=O)c3ccccc3O2)CSCC1=O'],10,-0.0035284000000000005,10
O=c1ccc2c(o1)S(=O)(=O)c1ccccc1-2,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0636556,0.0064748,['O=c1ccc2c(o1)S(=O)(=O)c1ccccc1-2'],16,0.057180800000000004,10
COCC1=CC1(C)SC(=O)Cc1coc2ccccc12,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0021681,0.0066953,['COCC1=CC1(C)SC(=O)Cc1coc2ccccc12'],20,-0.0045272,10
*c1coc2ccccc12,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0021681,0.0066953,['COCC1=CC1(C)SC(=O)Cc1coc2ccccc12'],10,-0.0045272,10
*c1cc2c(o1)C(=O)OCCC2,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0387231,0.0064748,['CCC(O)C1COC(=O)c2oc(-c3ccccc3)c(O)c2C1'],12,0.0322483,10
O=C1OCCCc2cc(-c3ccccc3)oc21,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0387231,0.0064748,['CCC(O)C1COC(=O)c2oc(-c3ccccc3)c(O)c2C1'],17,0.0322483,10
CCC(O)C1COC(=O)c2oc(-c3ccccc3)c(O)c2C1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0387231,0.0064748,['CCC(O)C1COC(=O)c2oc(-c3ccccc3)c(O)c2C1'],22,0.0322483,10
c1cc2c(o1)COCCC2,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0387231,0.0064748,['CCC(O)C1COC(=O)c2oc(-c3ccccc3)c(O)c2C1'],10,0.0322483,10
O=C1CCc2ccccc21,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.010394,0.0064748,['CCCCC1C(=O)c2ccccc2C1(C)C'],10,0.0039192,10
O=C1OCCCc2ccoc21,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0387231,0.0064748,['CCC(O)C1COC(=O)c2oc(-c3ccccc3)c(O)c2C1'],11,0.0322483,10
CCCCC1C(=O)c2ccccc2C1(C)C,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.010394,0.0064748,['CCCCC1C(=O)c2ccccc2C1(C)C'],16,0.0039192,10
*C1C=CC(=O)C1OCCNc1ccccc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0135176,0.0064748,['CN(CCOC1(O)C(=O)C=CC1OC(=O)c1ccccc1)c1ccccc1'],17,0.007042799999999999,10
O=C1C=CCC1OCCNc1ccccc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0135176,0.0064748,['CN(CCOC1(O)C(=O)C=CC1OC(=O)c1ccccc1)c1ccccc1'],16,0.007042799999999999,10
*C1C=CC(=O)C1*,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0135176,0.0064748,['CN(CCOC1(O)C(=O)C=CC1OC(=O)c1ccccc1)c1ccccc1'],8,0.007042799999999999,10
CCN(C)c1ccccc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0135176,0.0064748,['CN(CCOC1(O)C(=O)C=CC1OC(=O)c1ccccc1)c1ccccc1'],10,0.007042799999999999,10
O=C1C=CC(OC(=O)c2ccccc2)C1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0135176,0.0064748,['CN(CCOC1(O)C(=O)C=CC1OC(=O)c1ccccc1)c1ccccc1'],15,0.007042799999999999,10
C1=C(Cc2ccccc2-c2ccccc2)CSC1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0109374,0.0064748,['O=COC(C1=CCSC1)c1ccccc1-c1ccccc1C=O'],18,0.0044626,10
O=COCC1=CCSC1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0109374,0.0064748,['O=COC(C1=CCSC1)c1ccccc1-c1ccccc1C=O'],9,0.0044626,10
*C1C(=O)C=CC1OC(=O)c1ccccc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0135176,0.0064748,['CN(CCOC1(O)C(=O)C=CC1OC(=O)c1ccccc1)c1ccccc1'],16,0.007042799999999999,10
CN(CCO)c1ccccc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0135176,0.0064748,['CN(CCOC1(O)C(=O)C=CC1OC(=O)c1ccccc1)c1ccccc1'],11,0.007042799999999999,10
O=C1CCCC2=C1COCC2,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0093631,0.0064748,['CC1CCC(=O)C2=C1CCOC2c1ccccc1'],11,0.002888299999999999,10
CN(CCOC1(O)C(=O)C=CC1OC(=O)c1ccccc1)c1ccccc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0135176,0.0064748,['CN(CCOC1(O)C(=O)C=CC1OC(=O)c1ccccc1)c1ccccc1'],27,0.007042799999999999,10
CC1CCC(=O)C2=C1CCOC2c1ccccc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0093631,0.0064748,['CC1CCC(=O)C2=C1CCOC2c1ccccc1'],18,0.002888299999999999,10
*C1OCCC2=C1C(=O)CCC2,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0093631,0.0064748,['CC1CCC(=O)C2=C1CCOC2c1ccccc1'],12,0.002888299999999999,10
O=C1CCCC2=C1C(c1ccccc1)OCC2,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0093631,0.0064748,['CC1CCC(=O)C2=C1CCOC2c1ccccc1'],17,0.002888299999999999,10
O=C(OC1C=CC(=O)C1OCCNc1ccccc1)c1ccccc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0135176,0.0064748,['CN(CCOC1(O)C(=O)C=CC1OC(=O)c1ccccc1)c1ccccc1'],25,0.007042799999999999,10
C1CCC2=C(C1)CCOC2,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0093631,0.0064748,['CC1CCC(=O)C2=C1CCOC2c1ccccc1'],10,0.002888299999999999,10
O=C(CC(O)c1cccc2cccnc12)C(=O)c1ccc(Br)cc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0391895,0.0064748,['O=C(CC(O)c1cccc2cccnc12)C(=O)c1ccc(Br)cc1'],24,0.0327147,10
O=C(CCc1cccc2cccnc12)C(=O)c1ccccc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0391895,0.0064748,['O=C(CC(O)c1cccc2cccnc12)C(=O)c1ccc(Br)cc1'],22,0.0327147,10
CC(=O)C(=O)c1ccc(Br)cc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0391895,0.0064748,['O=C(CC(O)c1cccc2cccnc12)C(=O)c1ccc(Br)cc1'],12,0.0327147,10
O=C(CCO)C(=O)c1ccc(Br)cc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0391895,0.0064748,['O=C(CC(O)c1cccc2cccnc12)C(=O)c1ccc(Br)cc1'],14,0.0327147,10
O=C1CC(COC(=O)OCc2ccccc2)CO1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0001912,0.0066953,['O=C1CC(COC(=O)OCc2ccccc2)CO1'],18,-0.0065041000000000005,10
O=C1CSS(=O)(=O)c2ccccc2C1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0042445,0.0066953,['CC1C(=O)C(CC(C)(C)C)SS(=O)(=O)c2ccccc21'],14,-0.0024508000000000004,10
CC1C(=O)C(CC(C)(C)C)SS(=O)(=O)c2ccccc21,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0042445,0.0066953,['CC1C(=O)C(CC(C)(C)C)SS(=O)(=O)c2ccccc21'],20,-0.0024508000000000004,10
c1ccc2c(c1)CCCSS2,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0042445,0.0066953,['CC1C(=O)C(CC(C)(C)C)SS(=O)(=O)c2ccccc21'],11,-0.0024508000000000004,10
O=C1CCC(c2ccccc2)C(=O)N1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0004395,0.0066953,['O=C1CCC(c2ccccc2O)C(=O)N1'],14,-0.006255800000000001,10
O=C1CCC(c2ccccc2O)C(=O)N1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0004395,0.0066953,['O=C1CCC(c2ccccc2O)C(=O)N1'],15,-0.006255800000000001,10
*C1CCC(=O)NC1=O,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0004395,0.0066953,['O=C1CCC(c2ccccc2O)C(=O)N1'],9,-0.006255800000000001,10
O=C1CCCC(=O)N1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0004395,0.0066953,['O=C1CCC(c2ccccc2O)C(=O)N1'],8,-0.006255800000000001,10
O=C1CCC(C2(C(=O)O)c3ccccc3C(=O)N2O)CC1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0026552,0.0066953,['O=C1CCC(C2(C(=O)O)c3ccccc3C(=O)N2O)CC1'],21,-0.0040401000000000005,10
*C1CCC(=O)CC1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0026552,0.0066953,['O=C1CCC(C2(C(=O)O)c3ccccc3C(=O)N2O)CC1'],8,-0.0040401000000000005,10
O=C1CCC(C2NC(=O)c3ccccc32)CC1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0026552,0.0066953,['O=C1CCC(C2(C(=O)O)c3ccccc3C(=O)N2O)CC1'],17,-0.0040401000000000005,10
O=C(NO)c1ccccc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0026552,0.0066953,['O=C1CCC(C2(C(=O)O)c3ccccc3C(=O)N2O)CC1'],10,-0.0040401000000000005,10
O=C1NCc2ccccc21,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0026552,0.0066953,['O=C1CCC(C2(C(=O)O)c3ccccc3C(=O)N2O)CC1'],10,-0.0040401000000000005,10
*C1NC(=O)c2ccccc21,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0026552,0.0066953,['O=C1CCC(C2(C(=O)O)c3ccccc3C(=O)N2O)CC1'],11,-0.0040401000000000005,10
c1ccc2c(c1)CNC2,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0026552,0.0066953,['O=C1CCC(C2(C(=O)O)c3ccccc3C(=O)N2O)CC1'],9,-0.0040401000000000005,10
*C1CC(=O)C=C1C(=O)c1ccccc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0200748,0.0064748,['CCC(Cc1ccccc1)OC(=O)C1(O)CC(=O)C=C1C(=O)c1ccccc1O'],15,0.013600000000000001,10
COC(=O)CC1=CCC2=CC(=O)NC2C1c1ccccc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0006974,0.0066953,['COC(=O)CC1=CCC2=CC(=O)NC2C1c1ccccc1'],21,-0.0059979000000000005,10
*C1C=CCC2=CC(=O)NC21,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0006974,0.0066953,['COC(=O)CC1=CCC2=CC(=O)NC2C1c1ccccc1'],11,-0.0059979000000000005,10
O=C1CC2(CC(=O)N(c3ccccc3)C2=O)Oc2ccccc21,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0066953,0.0064748,['O=C(O)c1ccc(N2C(=O)CC3(CC(=O)c4ccccc4O3)C2=O)cc1'],23,0.0002205000000000002,10
O=C1C=C(C(=O)c2ccccc2)CC1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0200748,0.0064748,['CCC(Cc1ccccc1)OC(=O)C1(O)CC(=O)C=C1C(=O)c1ccccc1O'],14,0.013600000000000001,10
CCC(O)Cc1ccccc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0200748,0.0064748,['CCC(Cc1ccccc1)OC(=O)C1(O)CC(=O)C=C1C(=O)c1ccccc1O'],11,0.013600000000000001,10
O=Cc1ccccc1O,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0200748,0.0064748,['CCC(Cc1ccccc1)OC(=O)C1(O)CC(=O)C=C1C(=O)c1ccccc1O'],9,0.013600000000000001,10
O=C1C=CC(C(=O)OCCc2ccccc2)C1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0200748,0.0064748,['CCC(Cc1ccccc1)OC(=O)C1(O)CC(=O)C=C1C(=O)c1ccccc1O'],17,0.013600000000000001,10
*C1=CC(=O)CC1C(=O)OCCc1ccccc1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0200748,0.0064748,['CCC(Cc1ccccc1)OC(=O)C1(O)CC(=O)C=C1C(=O)c1ccccc1O'],18,0.013600000000000001,10
*C1=CC(=O)CC1*,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0200748,0.0064748,['CCC(Cc1ccccc1)OC(=O)C1(O)CC(=O)C=C1C(=O)c1ccccc1O'],8,0.013600000000000001,10
CCC(Cc1ccccc1)OC=O,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0200748,0.0064748,['CCC(Cc1ccccc1)OC(=O)C1(O)CC(=O)C=C1C(=O)c1ccccc1O'],13,0.013600000000000001,10
CCC(Cc1ccccc1)OC(=O)C1(O)CC(=O)C=C1C(=O)c1ccccc1O,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0200748,0.0064748,['CCC(Cc1ccccc1)OC(=O)C1(O)CC(=O)C=C1C(=O)c1ccccc1O'],29,0.013600000000000001,10
CC(C)(C)OC(=O)N1CCCCC1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0082017,0.0064748,['CC(C)(C)OC(=O)N1CCCCC1C(=O)c1ccccc1C(=O)c1ccccc1'],13,0.001726899999999999,10
O=C(c1ccccc1)C1CCCCN1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0082017,0.0064748,['CC(C)(C)OC(=O)N1CCCCC1C(=O)c1ccccc1C(=O)c1ccccc1'],14,0.001726899999999999,10
O=C(c1ccccc1)c1ccccc1C(=O)C1CCCCN1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0082017,0.0064748,['CC(C)(C)OC(=O)N1CCCCC1C(=O)c1ccccc1C(=O)c1ccccc1'],22,0.001726899999999999,10
*c1ccccc1C(=O)C1CCCCN1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0082017,0.0064748,['CC(C)(C)OC(=O)N1CCCCC1C(=O)c1ccccc1C(=O)c1ccccc1'],15,0.001726899999999999,10
CC(C)(C)OC(=O)N1CCCCC1C=O,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0082017,0.0064748,['CC(C)(C)OC(=O)N1CCCCC1C(=O)c1ccccc1C(=O)c1ccccc1'],15,0.001726899999999999,10
O=C1C=C(C(=O)c2ccccc2)C(C(=O)OCCc2ccccc2)C1,1,0.3968253968253968,1,1.9230769230769231,0.00658505,0.0200748,0.0064748,['CCC(Cc1ccccc1)OC(=O)C1(O)CC(=O)C=C1C(=O)c1ccccc1O'],25,0.013600000000000001,10
